invoice_id,bank_name,transaction_id,amount,recipient_name,sender_name,reconciliation_state,email_details
95751,Bank 523,71278F8229C141E3,47,Tanya,Angie Anderson,UNPAID,
52456,Bank 886,8259F54013A24BA4,83,Tanya,Tiffany Vasquez,UNPAID,
10154,Bank 836,EAFF896CE2C6474D,33,Tanya,Lisa Turner,UNPAID,
47979,Bank 374,81B98D6CD046492F,134,Tanya,Kristen Butler,UNPAID,
30738,Bank 244,34551B5504904630,74,Tanya,Kathryn Smith,UNPAID,
98838,Bank 817,F149F6490F934D4C,85,Tanya,Amanda Smith,UNPAID,
14967,Bank 946,F00B682BE2D440B2,35,Tanya,Brian Sandoval,UNPAID,
70891,Bank 196,40D42FD5C9724295,115,Tanya,Cheryl Galvan,UNPAID,
94876,Bank 292,B6918D127A4A47D9,187,Tanya,Juan Barr,UNPAID,
65553,Bank 205,C0B3C713DB6241B6,127,Tanya,Robert Jones,UNPAID,
42325,Bank 694,1CE39096202240F9,41,Tanya,Margaret Jensen,UNPAID,
91902,Bank 263,AD1C00B5F6CC4E92,163,Tanya,Jose Baker,UNPAID,
36809,Bank 399,AC01C462A3B447A7,84,Tanya,Wendy Turner,UNPAID,
21902,Bank 234,47B64ED0FA6E427B,154,Tanya,David Atkins,UNPAID,
52808,Bank 634,78CA5949E23E4365,50,Tanya,Justin Caldwell,UNPAID,
64220,Bank 827,74EBD900CA9A4811,155,Tanya,Samantha Reyes,UNPAID,
66221,Bank 482,341722752B0D4F5F,117,Tanya,Julie Hatfield,UNPAID,
88763,Bank 862,CBB748A3EDAD4E21,46,Tanya,Tiffany Smith,UNPAID,
32838,Bank 609,AC920CA3AEDE498D,151,Tanya,Tyler Rogers,UNPAID,
94965,Bank 642,69538149AABE4481,24,Tanya,Gina Gilbert,UNPAID,
59706,Bank 292,11489F5488234291,45,Tanya,Emma Kelley,UNPAID,
41566,Bank 902,56D578A921294C66,106,Tanya,Sandra Short,UNPAID,
71822,Bank 743,B02CD41100D7431F,42,Tanya,Tammy Haynes,UNPAID,
56046,Bank 425,AC056F8F6CF4460F,187,Tanya,Courtney Davidson,UNPAID,
43226,Bank 686,575A930F8A4E414E,125,Tanya,Alyssa Swanson,UNPAID,
93085,Bank 356,E4491053765647F3,32,Tanya,Evelyn Nguyen,UNPAID,
83012,Bank 593,9D91EB03560A4513,151,Tanya,Joshua Carpenter,UNPAID,
72982,Bank 815,FD95C3BA39A54F4D,172,Tanya,Daniel Sanders,UNPAID,
60790,Bank 332,F4E219F159F64BB7,79,Tanya,Catherine Garcia,UNPAID,
70509,Bank 492,0821145D1E724347,135,Tanya,Kevin Gray,UNPAID,
98389,Bank 963,B71B1217FD3A42B3,179,Tanya,Gregory King,UNPAID,
11938,Bank 899,49A1C733AB5A495B,22,Tanya,Patrick Smith,UNPAID,
67287,Bank 707,AE7A1D8B66234CD2,20,Tanya,Robert Becker,UNPAID,
42392,Bank 590,418BBE70721C46FD,147,Tanya,Ruth West,UNPAID,
I14982,,TXN-MST-201-218694,422.45,Tanya,John Lee,UNPAID,
I11103,,TXN-MST-321-369030,454.28,Tanya,Michelle Goodman,UNPAID,
I12431,,TXN-MST-832-908084,321.2,Tanya,Cory Logan,UNPAID,
I16676,,TXN-MST-156-799725,341.02,Tanya,Brandon Young,UNPAID,
I12240,,TXN-MST-169-618904,198.72,Tanya,Marc Mack,UNPAID,
I20283,,TXN-MST-160-977649,491.24,Tanya,Joseph Perez,UNPAID,
I11504,,TXN-MST-274-617616,171.89,Tanya,Matthew Ferguson,UNPAID,
I14724,,TXN-MST-523-888567,222.84,Tanya,Danielle Neal,UNPAID,
I16487,,TXN-MST-551-917091,392.33,Tanya,Kimberly Ashley,UNPAID,
I16118,,TXN-MST-447-442747,459.24,Tanya,Nicholas Martin,UNPAID,
I14365,,TXN-MST-847-782889,160.38,Tanya,Christine Myers,UNPAID,
I19030,,TXN-MST-691-272287,159.49,Tanya,Kelly Harvey,UNPAID,
I20966,,TXN-MST-530-652023,154.73,Tanya,James Williams,UNPAID,
I17103,,TXN-MST-948-250069,308.1,Tanya,Daniel Jackson,UNPAID,
I18107,,TXN-MST-428-467527,393.92,Tanya,Debbie Hoffman,UNPAID,
I16640,,TXN-MST-712-799405,409.77,Tanya,Timothy Coleman,UNPAID,
I10468,,TXN-MST-562-316500,163.26,Tanya,Christina Smith,UNPAID,
I12968,,TXN-MST-649-907844,561.18,Tanya,Sean Lester,UNPAID,
I16938,,TXN-MST-656-939900,300.87,Tanya,Claire Weber,UNPAID,
I13916,,TXN-MST-527-389509,148.63,Tanya,Tanya Friedman,UNPAID,
I12981,,TXN-MST-444-816282,268.25,Tanya,Tammy Erickson,UNPAID,
I20471,,TXN-MST-243-491359,437.23,Tanya,Lisa Mosley,UNPAID,
I18161,,TXN-MST-831-519079,490.43,Tanya,Mark Young,UNPAID,
I17527,,TXN-MST-761-968022,328.38,Tanya,Ann Parrish,UNPAID,
I16021,,TXN-MST-151-676382,287.86,Tanya,Jesus Campbell,UNPAID,
I20354,,TXN-MST-793-688898,233.09,Tanya,Sarah Ruiz,UNPAID,
I17018,,TXN-MST-964-130496,454.66,Tanya,William Ferguson,UNPAID,
I17877,,TXN-MST-600-402000,196.34,Tanya,Debra Watts,UNPAID,
I18098,,TXN-MST-783-580086,308.56,Tanya,Kathryn Williams,UNPAID,
I15124,,TXN-MST-700-908154,205.75,Tanya,Michael Ellis,UNPAID,
I20234,,TXN-MST-287-104869,327.32,Tanya,Andrea White,UNPAID,
I15742,,TXN-MST-367-391668,361.51,Tanya,Mathew Short,UNPAID,
I11844,,TXN-MST-479-792083,516.1,Tanya,James Dean,UNPAID,
I20542,,TXN-MST-840-271379,390.46,Tanya,Christine Chan,UNPAID,
I14894,,TXN-MST-868-388255,291,Tanya,Keith Byrd,UNPAID,
I15260,,TXN-MST-284-508069,141.31,Tanya,Cristian Gonzales,UNPAID,
I14776,,TXN-MST-850-885775,135.65,Tanya,Kimberly Hudson,UNPAID,
I16929,,TXN-MST-770-277564,456.8,Tanya,Erik Russell,UNPAID,
I19566,,TXN-MST-577-335521,281.75,Tanya,Randy Knight,UNPAID,
I17391,,TXN-MST-469-981295,152.21,Tanya,Kelly Graham,UNPAID,
I11349,,TXN-MST-321-430152,536.86,Tanya,Jerome Banks,UNPAID,
I20912,,TXN-MST-716-909161,347.91,Tanya,Steven Mathews,UNPAID,
I13702,,TXN-MST-664-790430,360.71,Tanya,Donald Mack,UNPAID,
I19682,,TXN-MST-860-697346,504.46,Tanya,Melissa Kennedy,UNPAID,
I19315,,TXN-MST-188-879044,138.66,Tanya,Heather Perez,UNPAID,
I11243,,TXN-MST-934-204520,526.91,Tanya,James Swanson,UNPAID,
I12406,,TXN-MST-396-392322,157.33,Tanya,Renee Vargas,UNPAID,
I13276,,TXN-MST-461-297912,481.81,Tanya,Catherine Compton,UNPAID,
I10658,,TXN-MST-657-107571,290.44,Tanya,Sandra Porter,UNPAID,
I11881,,TXN-MST-733-381588,409.45,Tanya,Jeffrey Floyd,UNPAID,
I17919,,TXN-MST-678-998953,260.49,Tanya,Joanna Collins,UNPAID,
I13377,,TXN-MST-425-531936,517.76,Tanya,Charles Sharp,UNPAID,
I14571,,TXN-MST-823-884814,246.23,Tanya,Tonya Guerrero,UNPAID,
I14202,,TXN-MST-347-775631,130.25,Tanya,William Wilson,UNPAID,
I16405,,TXN-MST-475-309953,280.83,Tanya,Michael Miller,UNPAID,
I14537,,TXN-MST-412-102749,535.24,Tanya,Anthony Villegas,UNPAID,
I12544,,TXN-MST-885-796964,413.32,Tanya,Mark Lewis,UNPAID,
I15195,,TXN-MST-507-357759,310.37,Tanya,Matthew Mccullough,UNPAID,
I16218,,TXN-MST-293-924051,214.3,Tanya,Christopher Ryan,UNPAID,
I19555,,TXN-MST-212-535347,192.03,Tanya,Lisa Green,UNPAID,
I13830,,TXN-MST-596-251506,233.16,Tanya,Mary Wood,UNPAID,
I11046,,TXN-MST-858-924004,385.03,Tanya,Michael Petersen,UNPAID,
I19437,,TXN-MST-169-372705,524.97,Tanya,April Brown,UNPAID,
I12508,,TXN-MST-844-522518,173.71,Tanya,Melissa Young,UNPAID,
I14070,,TXN-MST-855-467915,316.95,Tanya,Joshua Bennett,UNPAID,
I10467,,TXN-MST-305-654286,239.67,Tanya,Elizabeth Cortez,UNPAID,
I12347,,TXN-MST-624-137776,302.87,Tanya,Morgan Ray,UNPAID,
I13799,,TXN-MST-345-684178,521.84,Tanya,Elizabeth Moore,UNPAID,
I17600,,TXN-MST-119-113027,561.24,Tanya,Barbara Kelly,UNPAID,
I15694,,TXN-MST-741-334218,427.82,Tanya,Regina Richardson,UNPAID,
I13519,,TXN-MST-843-857687,317.39,Tanya,Erika Hodge,UNPAID,
I11539,,TXN-MST-532-675049,322.15,Tanya,Timothy Patterson,UNPAID,
I19992,,TXN-MST-353-958457,568.08,Tanya,Michele Williams,UNPAID,
I20976,,TXN-MST-235-537896,481.87,Tanya,Maria Allison,UNPAID,
I14543,,TXN-MST-933-625200,348.03,Tanya,Kathleen Aguilar,UNPAID,
I16610,,TXN-MST-438-607356,532.61,Tanya,Brooke Barr,UNPAID,
I14082,,TXN-MST-513-725836,200.94,Tanya,Joel Daniel,UNPAID,
I19939,,TXN-MST-281-734304,383.46,Tanya,Charles Miller,UNPAID,
I14462,,TXN-MST-461-713975,459.1,Tanya,Justin Mccall,UNPAID,
I20153,,TXN-MST-198-362724,213.55,Tanya,Walter White,UNPAID,
I17504,,TXN-MST-240-837242,350.27,Tanya,Melissa Reyes,UNPAID,
I12224,,TXN-MST-986-160109,191.49,Tanya,John Sanchez,UNPAID,
I17797,,TXN-MST-361-719871,412.85,Tanya,Mary Davis,UNPAID,
I10898,,TXN-MST-326-546531,150.17,Tanya,Beth Wright,UNPAID,
I13632,,TXN-MST-109-604835,428.95,Tanya,Megan Bishop,UNPAID,
I12319,,TXN-MST-542-301581,559.89,Tanya,Elizabeth Mckinney,UNPAID,
I18267,,TXN-MST-901-976146,213.72,Tanya,Stacy Hicks,UNPAID,
I11959,,TXN-MST-132-512541,246.52,Tanya,Richard Jennings,UNPAID,
I18347,,TXN-MST-625-395516,412.11,Tanya,Benjamin Terry,UNPAID,
I15745,,TXN-MST-528-495269,423.1,Tanya,Morrison PhD,UNPAID,
I15635,,TXN-MST-488-950196,167.32,Tanya,Christopher Nguyen,UNPAID,
I15995,,TXN-MST-826-921405,202.39,Tanya,Allison Brown,UNPAID,
I12411,,TXN-MST-719-676830,520.09,Tanya,Traci Holmes,UNPAID,
I18863,,TXN-MST-533-751118,369.98,Tanya,Andrew Little,UNPAID,
I13155,,TXN-MST-817-876302,520.06,Tanya,Janet Young,UNPAID,
I10256,,TXN-MST-634-757311,396.58,Tanya,Stephanie Mclean,UNPAID,
I15130,,TXN-MST-550-950162,278.79,Tanya,Erin Davis,UNPAID,
I19194,,TXN-MST-296-246976,295.71,Tanya,Monique Smith,UNPAID,
I18861,,TXN-MST-223-761385,262.57,Tanya,Carrie Solis,UNPAID,
I20283,,TXN-MST-354-485829,178.15,Tanya,Rodriguez DVM,UNPAID,
I20765,,TXN-MST-289-693066,271.91,Tanya,Denise Horn,UNPAID,
I19060,,TXN-MST-753-331722,168.9,Tanya,Christopher Riley,UNPAID,
I12321,,TXN-MST-173-828826,347.95,Tanya,Tony Johnson,UNPAID,
I20106,,TXN-MST-521-265902,300.26,Tanya,Nicholas Young,UNPAID,
I13807,,TXN-MST-102-634578,383.83,Tanya,Jenna Fisher,UNPAID,
I13871,,TXN-MST-945-972702,560.65,Tanya,Michael James,UNPAID,
I10945,,TXN-MST-161-571134,526.61,Tanya,Alyssa Thompson,UNPAID,
I10994,,TXN-MST-504-174609,240.57,Tanya,Scott Johnson,UNPAID,
I12005,,TXN-MST-203-124656,417.91,Tanya,Jennifer Lambert,UNPAID,
I17176,,TXN-MST-847-691202,144.93,Tanya,Cynthia Williams,UNPAID,
I10240,,TXN-MST-582-894610,156.2,Tanya,Vanessa Crosby,UNPAID,
I16910,,TXN-MST-874-647997,528.11,Tanya,Jonathan Perkins,UNPAID,
I18707,,TXN-MST-514-898670,325.55,Tanya,Juan Wilcox,UNPAID,
I13730,,TXN-MST-350-773142,260.95,Tanya,Brenda Reed,UNPAID,
I11313,,TXN-MST-241-841241,364.87,Tanya,Steven Miller,UNPAID,
I10711,,TXN-MST-107-251501,197.9,Tanya,Melissa Moore,UNPAID,
I20483,,TXN-MST-266-307987,142.72,Tanya,Alexandra Johnson,UNPAID,
I18964,,TXN-MST-592-688344,206.92,Tanya,Rachel Taylor,UNPAID,
I18325,,TXN-MST-118-124246,363.63,Tanya,Kimberly Sampson,UNPAID,
I11757,,TXN-MST-456-822679,521.29,Tanya,Manuel Hansen,UNPAID,
I15590,,TXN-MST-720-177731,359.56,Tanya,Shelly Jackson,UNPAID,
I16769,,TXN-MST-203-319385,414.09,Tanya,Nicole Faulkner,UNPAID,
I19931,,TXN-MST-417-764413,306.41,Tanya,Jessica Gordon,UNPAID,
I19665,,TXN-MST-802-209012,242.1,Tanya,Jeffrey Hart,UNPAID,
I13035,,TXN-MST-239-140703,249.34,Tanya,Gary Potter,UNPAID,
I12523,,TXN-MST-217-104821,254.75,Tanya,Hector Mathews,UNPAID,
I20373,,TXN-MST-886-238765,152.95,Tanya,Deborah Marshall,UNPAID,
I18369,,TXN-MST-619-367885,277.59,Tanya,Angela Norris,UNPAID,
I13551,,TXN-MST-834-757410,240.1,Tanya,Eric Hernandez,UNPAID,
I17939,,TXN-MST-938-835096,515.73,Tanya,Ashley Byrd,UNPAID,
I16375,,TXN-MST-752-422434,304.48,Tanya,Kathryn Walker,UNPAID,
I17744,,TXN-MST-123-491667,184.95,Tanya,Nicholas Gonzalez,UNPAID,
I19264,,TXN-MST-800-426215,546.7,Tanya,John Hicks,UNPAID,
I16352,,TXN-MST-469-207959,313.41,Tanya,John Reynolds,UNPAID,
I15248,,TXN-MST-472-146325,147.71,Tanya,William Owen,UNPAID,
I16917,,TXN-MST-930-488077,181.26,Tanya,Thomas Stokes,UNPAID,
I19135,,TXN-MST-932-175442,256.5,Tanya,Ryan Thompson,UNPAID,
I14108,,TXN-MST-787-993015,504.79,Tanya,Mark Becker,UNPAID,
I20026,,TXN-MST-131-774089,310.1,Tanya,Cheryl Harris,UNPAID,
I16128,,TXN-MST-446-288099,342.49,Tanya,Cynthia Richards,UNPAID,
I10522,,TXN-MST-458-528500,410.56,Tanya,Kristine Perry,UNPAID,
I16966,,TXN-MST-442-942269,131.86,Tanya,Cynthia Miller,UNPAID,
I16422,,TXN-MST-898-587108,526.74,Tanya,John Hopkins,UNPAID,
I14956,,TXN-MST-854-125123,188.12,Tanya,Shannon Reyes,UNPAID,
I20032,,TXN-MST-195-663338,223.47,Tanya,Cynthia Hughes,UNPAID,
I13566,,TXN-MST-394-680352,419.31,Tanya,Ronald Snow,UNPAID,
I17095,,TXN-MST-681-740650,560.03,Tanya,April Thompson,UNPAID,
I18303,,TXN-MST-302-458235,207.88,Tanya,Holly Mckenzie,UNPAID,
I15677,,TXN-MST-998-279956,191.83,Tanya,Michael Jackson,UNPAID,
I16531,,TXN-MST-304-927682,419.96,Tanya,Christina Kramer,UNPAID,
I12740,,TXN-MST-702-197188,154.27,Tanya,Alexander Baker,UNPAID,
I20116,,TXN-MST-114-955185,296.9,Tanya,Diane Bautista,UNPAID,
I19150,,TXN-MST-139-752487,531.99,Tanya,Andrew Waters,UNPAID,
I17467,,TXN-MST-498-353037,491.45,Tanya,Victoria Kim,UNPAID,
I10944,,TXN-MST-934-932857,483.92,Tanya,Andrew Allen,UNPAID,
I12550,,TXN-MST-169-962455,344.75,Tanya,Melissa Kaufman,UNPAID,
I15177,,TXN-MST-569-396625,266.08,Tanya,Carrie Romero,UNPAID,
I15076,,TXN-MST-368-823894,140.64,Tanya,Stephen Dean,UNPAID,
I12889,,TXN-MST-784-751282,383.63,Tanya,Virginia Taylor,UNPAID,
I16400,,TXN-MST-278-244378,407.96,Tanya,Adam Maldonado,UNPAID,
I10108,,TXN-MST-386-778896,488.91,Tanya,Robert Mills,UNPAID,
I14100,,TXN-MST-895-247020,233.06,Tanya,Stanley White,UNPAID,
I19373,,TXN-MST-592-850485,234.73,Tanya,Allen Simpson,UNPAID,
I15190,,TXN-MST-714-355591,544.83,Tanya,Susan Garcia,UNPAID,
I16277,,TXN-MST-147-556456,429.39,Tanya,Antonio Johnson,UNPAID,
I13242,,TXN-MST-775-885006,126.33,Tanya,Brown MD,UNPAID,
I17086,,TXN-MST-714-638923,334.55,Tanya,Michael Coffey,UNPAID,
I10530,,TXN-MST-655-739427,241.22,Tanya,John Washington,UNPAID,
I14509,,TXN-MST-659-850171,457.62,Tanya,Debbie Wong,UNPAID,
I12209,,TXN-MST-869-380724,490.57,Tanya,Matthew Bass,UNPAID,
I16031,,TXN-MST-316-879563,199.51,Tanya,Kim Henderson,UNPAID,
I11308,,TXN-MST-908-340211,405.69,Tanya,Raymond Park,UNPAID,
I20398,,TXN-MST-317-686398,431.75,Tanya,Nathan Miller,UNPAID,
I12120,,TXN-MST-125-205513,481.47,Tanya,Melissa Cook,UNPAID,
I15240,,TXN-MST-401-682461,294.21,Tanya,Robert Mcmillan,UNPAID,
I10857,,TXN-MST-996-392874,256.73,Tanya,Tyler Decker,UNPAID,
I16935,,TXN-MST-738-990690,385.78,Tanya,Angela Strickland,UNPAID,
I18089,,TXN-MST-722-457553,364.99,Tanya,Jaime Burnett,UNPAID,
I11553,,TXN-MST-248-474881,512.21,Tanya,Omar Carr,UNPAID,
I12244,,TXN-MST-958-817449,491.88,Tanya,Karen Hendrix,UNPAID,
I13416,,TXN-MST-160-506680,497,Tanya,Erin Olson,UNPAID,
I19589,,TXN-MST-135-823486,294.58,Tanya,George Smith,UNPAID,
I15225,,TXN-MST-128-138787,326.84,Tanya,Michelle Torres,UNPAID,
I16698,,TXN-MST-610-454575,329.47,Tanya,Gina Hartman,UNPAID,
I20166,,TXN-MST-843-137320,184.16,Tanya,John Bowers,UNPAID,
I18364,,TXN-MST-546-961071,388.89,Tanya,Acevedo MD,UNPAID,
I17975,,TXN-MST-894-509716,471.32,Tanya,Janet Gonzalez,UNPAID,
I12661,,TXN-MST-348-955998,469.05,Tanya,Marilyn Gordon,UNPAID,
I16239,,TXN-MST-235-973058,246.01,Tanya,Michael Coleman,UNPAID,
I19862,,TXN-MST-757-764885,547.03,Tanya,Catherine Smith,UNPAID,
I15075,,TXN-MST-727-196715,456.72,Tanya,Robert Marquez,UNPAID,
I14892,,TXN-MST-691-404640,364.39,Tanya,Joshua Little,UNPAID,
I18536,,TXN-MST-951-572225,330.45,Tanya,Yolanda Cantu,UNPAID,
I18984,,TXN-MST-328-580652,556.43,Tanya,Isabel Clarke,UNPAID,
I19539,,TXN-MST-793-297707,326.74,Tanya,Tyler Simpson,UNPAID,
I16342,,TXN-MST-386-272274,286.26,Tanya,Eric Ritter,UNPAID,
I13423,,TXN-MST-167-207131,397.09,Tanya,Sean Johnson,UNPAID,
I17573,,TXN-MST-258-616057,391.02,Tanya,Joshua Mays,UNPAID,
I10058,,TXN-MST-533-369834,408.49,Tanya,Robin Nelson,UNPAID,
I16658,,TXN-MST-526-563783,391.7,Tanya,Angel Saunders,UNPAID,
I19890,,TXN-MST-327-914515,404.27,Tanya,Kayla Stout,UNPAID,
I20505,,TXN-MST-799-528266,302.12,Tanya,Kaylee Hendricks,UNPAID,
I10950,,TXN-MST-659-989333,471.56,Tanya,Emily Bartlett,UNPAID,
I11640,,TXN-MST-275-126525,337.53,Tanya,Danielle Allen,UNPAID,
I13693,,TXN-MST-797-511933,234,Tanya,Melissa Davis,UNPAID,
I11126,,TXN-MST-635-547384,193.86,Tanya,Matthew Marquez,UNPAID,
I13626,,TXN-MST-889-962695,294.84,Tanya,Collin Hamilton,UNPAID,
I17164,,TXN-MST-220-561936,417.26,Tanya,Yolanda Spence,UNPAID,
I11934,,TXN-MST-912-371615,289.75,Tanya,Gina Cooper,UNPAID,
I15552,,TXN-MST-742-622477,511.75,Tanya,Michael Brooks,UNPAID,
I17789,,TXN-MST-181-623122,520.56,Tanya,Lisa Yates,UNPAID,
I20926,,TXN-MST-766-480105,460.58,Tanya,Cameron Anderson,UNPAID,
I11784,,TXN-MST-841-440147,250.57,Tanya,Gary Clayton,UNPAID,
I10068,,TXN-MST-686-260475,338.99,Tanya,Deanna Thompson,UNPAID,
I19535,,TXN-MST-760-690998,303.27,Tanya,Tiffany Hicks,UNPAID,
I11618,,TXN-MST-323-173778,235.19,Tanya,Christopher Mitchell,UNPAID,
I10662,,TXN-MST-264-664949,234.97,Tanya,Jane Bryan,UNPAID,
I17423,,TXN-MST-952-890442,218.55,Tanya,Amy Berry,UNPAID,
I10335,,TXN-MST-302-369782,548.55,Tanya,Morgan Gilbert,UNPAID,
I15208,,TXN-MST-781-660904,462.7,Tanya,Barbara Gomez,UNPAID,
I12491,,TXN-MST-756-779599,516.53,Tanya,James Best,UNPAID,
I20327,,TXN-MST-224-207119,147.58,Tanya,Carly Hughes,UNPAID,
I10659,,TXN-MST-585-227554,296.57,Tanya,Susan Schmidt,UNPAID,
I14798,,TXN-MST-249-136235,239.16,Tanya,Ashley Fisher,UNPAID,
I11591,,TXN-MST-443-336826,220.55,Tanya,Gina Ruiz,UNPAID,
I13432,,TXN-MST-709-435680,139.62,Tanya,Dalton Williams,UNPAID,
I16755,,TXN-MST-149-938411,168.73,Tanya,Joshua Dudley,UNPAID,
I10577,,TXN-MST-249-163682,354.36,Tanya,Steven Douglas,UNPAID,
I13815,,TXN-MST-361-580642,502.96,Tanya,Jennifer Mendoza,UNPAID,
I11240,,TXN-MST-884-850445,524.56,Tanya,Julie Gonzalez,UNPAID,
I17074,,TXN-MST-604-180916,379.35,Tanya,Brandy Smith,UNPAID,
I15699,,TXN-MST-251-384393,137.18,Tanya,Moody MD,UNPAID,
I16956,,TXN-MST-492-431036,545.98,Tanya,Mariah Flores,UNPAID,
I19140,,TXN-MST-590-811575,519.18,Tanya,Laura Martinez,UNPAID,
I17882,,TXN-MST-705-466198,137.82,Tanya,Savannah West,UNPAID,
I11554,,TXN-MST-745-106026,477.2,Tanya,Christopher Stuart,UNPAID,
I15903,,TXN-MST-649-153130,494.71,Tanya,Madison Phillips,UNPAID,
I17795,,TXN-MST-315-304895,198.77,Tanya,Karen White,UNPAID,
I15036,,TXN-MST-100-712455,190.84,Tanya,Terry Greer,UNPAID,
I20540,,TXN-MST-442-507284,292.66,Tanya,Aaron Potter,UNPAID,
I15165,,TXN-MST-775-499004,199.85,Tanya,Timothy Horn,UNPAID,
I12285,,TXN-MST-463-851807,174.37,Tanya,Megan Garcia,UNPAID,
I20137,,TXN-MST-629-827322,489.22,Tanya,Robert Gonzalez,UNPAID,
I20467,,TXN-MST-211-753622,408.13,Tanya,Nancy Brown,UNPAID,
I20391,,TXN-MST-304-227037,141.25,Tanya,Kelsey Jackson,UNPAID,
I19346,,TXN-MST-274-274850,484.46,Tanya,Ashley Colon,UNPAID,
I19507,,TXN-MST-469-179116,523.71,Tanya,Jody Johnson,UNPAID,
I14602,,TXN-MST-182-320343,180.69,Tanya,Joshua Donovan,UNPAID,
I18423,,TXN-MST-449-883256,195.78,Tanya,Mary Oconnell,UNPAID,
I12970,,TXN-MST-449-800038,405.62,Tanya,Jamie Harper,UNPAID,
I10478,,TXN-MST-550-305243,188.35,Tanya,Lisa Cook,UNPAID,
I15792,,TXN-MST-748-826392,154.87,Tanya,Kenneth Mann,UNPAID,
I19623,,TXN-MST-550-737094,225.4,Tanya,Amy Taylor,UNPAID,
I15573,,TXN-MST-134-180597,179.83,Tanya,Johnny Smith,UNPAID,
I18603,,TXN-MST-459-471954,288.79,Tanya,Dennis Sanchez,UNPAID,
I20324,,TXN-MST-638-559305,432.96,Tanya,William Davis,UNPAID,
I14987,,TXN-MST-667-430406,199.27,Tanya,Lisa Parker,UNPAID,
I10486,,TXN-MST-201-588014,336.27,Tanya,Kathleen Roberts,UNPAID,
I13472,,TXN-MST-273-607212,449.77,Tanya,Stephen Jacobs,UNPAID,
I17544,,TXN-MST-392-862091,414.26,Tanya,Jason Simpson,UNPAID,
I15967,,TXN-MST-976-971768,343.43,Tanya,Cassandra Banks,UNPAID,
I11959,,TXN-MST-122-951804,137.08,Tanya,Rebecca Roy,UNPAID,
I14910,,TXN-MST-655-661856,395.86,Tanya,Tracey Gilmore,UNPAID,
I17809,,TXN-MST-843-826295,263.08,Tanya,Courtney Hunt,UNPAID,
I14143,,TXN-MST-649-744750,339.11,Tanya,Michelle Cline,UNPAID,
I19148,,TXN-MST-600-620672,223.6,Tanya,Ronnie Cox,UNPAID,
I12997,,TXN-MST-433-180767,185.11,Tanya,Michael Wall,UNPAID,
I18343,,TXN-MST-863-404354,219.34,Tanya,Daniel Salas,UNPAID,
I13697,,TXN-MST-730-492319,363.06,Tanya,Paul Garcia,UNPAID,
I10151,,TXN-MST-852-939675,318.61,Tanya,Eric Pitts,UNPAID,
I17298,,TXN-MST-135-298326,515.78,Tanya,Kristina Henry,UNPAID,
I13368,,TXN-MST-737-921193,555.76,Tanya,Amber Bates,UNPAID,
I20198,,TXN-MST-487-610968,413.55,Tanya,David Harris,UNPAID,
I20691,,TXN-MST-156-915342,222.97,Tanya,John Miller,UNPAID,
I12353,,TXN-MST-509-778665,230.26,Tanya,Mark Miller,UNPAID,
I18511,,TXN-MST-608-974002,236.41,Tanya,Damon Martinez,UNPAID,
I18608,,TXN-MST-198-145178,356.34,Tanya,Jack Mathis,UNPAID,
I14663,,TXN-MST-601-541761,145.65,Tanya,Derek Garcia,UNPAID,
I15985,,TXN-MST-433-843425,180.51,Tanya,Keith Garcia,UNPAID,
I17611,,TXN-MST-703-223340,401.35,Tanya,Patricia Williams,UNPAID,
I17518,,TXN-MST-377-486582,492.52,Tanya,Amy Meyer,UNPAID,
I18286,,TXN-MST-572-134440,488.58,Tanya,Karen Horne,UNPAID,
I14431,,TXN-MST-138-730621,299.3,Tanya,Earl Butler,UNPAID,
I17023,,TXN-MST-866-532889,497.03,Tanya,Howe DDS,UNPAID,
I19595,,TXN-MST-915-379298,279.98,Tanya,Shannon Schmidt,UNPAID,
I18106,,TXN-MST-707-593387,413.36,Tanya,Robert Brown,UNPAID,
I16704,,TXN-MST-108-960688,559.02,Tanya,Heidi Miller,UNPAID,
I19197,,TXN-MST-623-720247,515.28,Tanya,Theodore Hart,UNPAID,
I11049,,TXN-MST-811-110505,219.17,Tanya,Kristi Robinson,UNPAID,
I13943,,TXN-MST-175-368757,276.21,Tanya,Antonio Robinson,UNPAID,
I17449,,TXN-MST-150-535295,554.4,Tanya,Debra Johnson,UNPAID,
I18401,,TXN-MST-826-833241,363.96,Tanya,Jeffery Wilkinson,UNPAID,
I10394,,TXN-MST-740-839475,401.78,Tanya,Alexis Scott,UNPAID,
I13867,,TXN-MST-806-966013,374.05,Tanya,Ross Warren,UNPAID,
I12515,,TXN-MST-597-693241,550,Tanya,Little PhD,UNPAID,
I20047,,TXN-MST-896-718373,518.6,Tanya,Robert Zhang,UNPAID,
I18535,,TXN-MST-503-597425,410.71,Tanya,Patricia Ortega,UNPAID,
I20256,,TXN-MST-136-633381,453.83,Tanya,Erica Hernandez,UNPAID,
I13320,,TXN-MST-357-527720,405.05,Tanya,Rodgers DDS,UNPAID,
I13727,,TXN-MST-453-308180,124.63,Tanya,Frank Gordon,UNPAID,
I10555,,TXN-MST-997-192481,357.1,Tanya,Larry Curtis,UNPAID,
I11798,,TXN-MST-129-239764,548.78,Tanya,Brian Stewart,UNPAID,
I17489,,TXN-MST-181-672264,408.1,Tanya,Tina Trevino,UNPAID,
